,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,Avg_Bedrooms_Per_Household,Avg_Rooms_Per_Household,population,households,median_income,ocean_proximity,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,Lat-Long
19878,-119.27,36.34,7.0,3433.0,626.0,1.0,5.484025559105431,1793.0,626.0,35296.0,INLAND,83700.0,0,1,0,0,0,"(36.34, -119.27)"
19879,-119.28,36.35,7.0,3598.0,701.0,1.0339233038348083,5.3067846607669615,2080.0,678.0,31111.0,INLAND,72400.0,0,1,0,0,0,"(36.35, -119.28)"
19880,-119.28,36.33,10.0,1051.0,297.0,1.083941605839416,3.835766423357664,927.0,274.0,7800.0,INLAND,55500.0,0,1,0,0,0,"(36.33, -119.28)"
19881,-119.27,36.34,26.0,2057.0,472.0,1.0751708428246014,4.685649202733485,1453.0,439.0,24113.000000000004,INLAND,58600.0,0,1,0,0,0,"(36.34, -119.27)"
19882,-119.24,36.33,9.0,3289.0,621.0,0.9841521394611727,5.212361331220285,1866.0,631.0,31599.0,INLAND,95000.0,0,1,0,0,0,"(36.33, -119.24)"
19883,-119.19,36.34,33.0,2199.0,403.0,1.0228426395939085,5.581218274111675,1245.0,394.0,27300.0,INLAND,96900.0,0,1,0,0,0,"(36.34, -119.19)"
19884,-119.09,36.35,21.0,3146.0,595.0,1.1598440545808968,6.132553606237817,1580.0,513.0,27857.0,INLAND,92700.0,0,1,0,0,0,"(36.35, -119.09)"
19885,-119.11,36.29,18.0,1666.0,294.0,0.9767441860465116,5.534883720930233,859.0,301.0,26065.0,INLAND,93800.0,0,1,0,0,0,"(36.29, -119.11)"
19886,-119.13,36.3,33.0,3379.0,612.0,0.9902912621359223,5.467637540453074,1565.0,618.0,27321.0,INLAND,76500.0,0,1,0,0,0,"(36.3, -119.13)"
19887,-119.12,36.29,29.0,1638.0,323.0,1.0031055900621118,5.086956521739131,942.0,322.0,21730.999999999996,INLAND,66200.0,0,1,0,0,0,"(36.29, -119.12)"
19888,-119.16,36.28,18.0,2377.0,414.0,0.9764150943396226,5.606132075471698,1359.0,424.0,44000.0,INLAND,79300.0,0,1,0,0,0,"(36.28, -119.16)"
19889,-119.16,36.31,7.0,2946.0,664.0,1.067524115755627,4.736334405144695,1608.0,622.0,16829.0,INLAND,80200.0,0,1,0,0,0,"(36.31, -119.16)"
19891,-119.14,36.29,32.0,2084.0,482.0,1.1476190476190475,4.961904761904762,1410.0,420.0,15321.0,INLAND,48300.0,0,1,0,0,0,"(36.29, -119.14)"
19892,-119.14,36.29,36.0,788.0,181.0,1.0055555555555555,4.377777777777778,405.0,180.0,14700.0,INLAND,61900.0,0,1,0,0,0,"(36.29, -119.14)"
19893,-119.2,36.3,19.0,1427.0,311.0,1.0614334470989761,4.870307167235495,1026.0,293.0,26250.0,INLAND,57000.0,0,1,0,0,0,"(36.3, -119.2)"
19894,-119.2,36.3,32.0,1355.0,363.0,0.9453125,3.5286458333333335,1427.0,384.0,13444.0,INLAND,45600.0,0,1,0,0,0,"(36.3, -119.2)"
19895,-119.21,36.3,23.0,951.0,235.0,1.0585585585585586,4.283783783783784,806.0,222.0,17734.0,INLAND,41400.0,0,1,0,0,0,"(36.3, -119.21)"
19896,-119.21,36.3,18.0,1433.0,265.0,0.9601449275362319,5.192028985507246,1092.0,276.0,19135.0,INLAND,49400.0,0,1,0,0,0,"(36.3, -119.21)"
19897,-119.22,36.31,17.0,2079.0,459.0,0.9935064935064936,4.5,2022.0,462.0,15464.0,INLAND,54100.0,0,1,0,0,0,"(36.31, -119.22)"
19898,-119.25,36.27,23.0,1494.0,275.0,1.1702127659574468,6.357446808510638,678.0,235.0,26875.0,INLAND,69100.0,0,1,0,0,0,"(36.27, -119.25)"
19899,-119.2,36.28,22.0,2295.0,508.0,1.0627615062761506,4.801255230125523,1654.0,478.0,16840.0,INLAND,65900.0,0,1,0,0,0,"(36.28, -119.2)"
19900,-119.29,36.32,27.0,1513.0,374.0,1.0685714285714285,4.322857142857143,839.0,350.0,12012.0,INLAND,64600.0,0,1,0,0,0,"(36.32, -119.29)"
19901,-119.29,36.32,35.0,1898.0,481.0,1.1108545034642032,4.38337182448037,1123.0,433.0,11419.0,INLAND,62900.0,0,1,0,0,0,"(36.32, -119.29)"
19902,-119.28,36.32,29.0,2274.0,514.0,0.9865642994241842,4.36468330134357,1234.0,521.0,19138.0,INLAND,66900.0,0,1,0,0,0,"(36.32, -119.28)"
19903,-119.29,36.32,33.0,2107.0,451.0,1.0203619909502262,4.766968325791855,1364.0,442.0,22024.0,INLAND,67200.0,0,1,0,0,0,"(36.32, -119.29)"
19904,-119.28,36.32,16.0,2812.0,514.0,0.982791586998088,5.376673040152964,1620.0,523.0,37404.0,INLAND,89200.0,0,1,0,0,0,"(36.32, -119.28)"
19905,-119.27,36.32,6.0,2881.0,518.0,1.0277777777777777,5.716269841269841,1432.0,504.0,40805.99999999999,INLAND,110200.0,0,1,0,0,0,"(36.32, -119.27)"
19906,-119.27,36.32,9.0,3631.0,635.0,1.0111464968152866,5.781847133757962,1881.0,628.0,47723.00000000001,INLAND,113100.0,0,1,0,0,0,"(36.32, -119.27)"
19907,-119.25,36.32,32.0,1821.0,345.0,1.1538461538461537,6.090301003344481,812.0,299.0,27500.0,INLAND,72200.0,0,1,0,0,0,"(36.32, -119.25)"
19908,-119.26,36.3,18.0,3578.0,720.0,1.125,5.590625,1540.0,640.0,24250.0,INLAND,84600.0,0,1,0,0,0,"(36.3, -119.26)"
19909,-119.3,36.33,44.0,2060.0,414.0,1.1661971830985915,5.802816901408451,819.0,355.0,28795.0,INLAND,77000.0,0,1,0,0,0,"(36.33, -119.3)"
19910,-119.3,36.32,23.0,3521.0,615.0,0.9669811320754716,5.536163522012578,1712.0,636.0,33875.0,INLAND,92500.0,0,1,0,0,0,"(36.32, -119.3)"
19911,-119.31,36.32,44.0,2032.0,308.0,0.9166666666666666,6.0476190476190474,791.0,336.0,40298.0,INLAND,109000.0,0,1,0,0,0,"(36.32, -119.31)"
19912,-119.31,36.32,23.0,2945.0,592.0,1.112781954887218,5.535714285714286,1419.0,532.0,25733.0,INLAND,88800.0,0,1,0,0,0,"(36.32, -119.31)"
19913,-119.29,36.31,14.0,2382.0,377.0,0.9766839378238342,6.170984455958549,1278.0,386.0,51896.00000000001,INLAND,101900.0,0,1,0,0,0,"(36.31, -119.29)"
19914,-119.29,36.31,34.0,1439.0,253.0,1.1345291479820627,6.452914798206278,607.0,223.0,30972.0,INLAND,82800.0,0,1,0,0,0,"(36.31, -119.29)"
19915,-119.3,36.31,16.0,2234.0,357.0,0.9889196675900277,6.188365650969529,1150.0,361.0,42778.0,INLAND,97300.0,0,1,0,0,0,"(36.31, -119.3)"
19916,-119.31,36.31,18.0,3860.0,760.0,1.144578313253012,5.813253012048193,1643.0,664.0,20714.0,INLAND,92600.0,0,1,0,0,0,"(36.31, -119.31)"
19917,-119.31,36.3,20.0,1256.0,209.0,1.0717948717948718,6.441025641025641,566.0,195.0,40221.0,INLAND,86300.0,0,1,0,0,0,"(36.3, -119.31)"
19918,-119.3,36.3,14.0,3023.0,469.0,0.9532520325203252,6.144308943089431,1523.0,492.0,53602.0,INLAND,118600.0,0,1,0,0,0,"(36.3, -119.3)"
19919,-119.29,36.3,20.0,1157.0,179.0,0.93717277486911,6.057591623036649,572.0,191.0,53495.0,INLAND,177300.0,0,1,0,0,0,"(36.3, -119.29)"
19920,-119.33,36.32,16.0,3331.0,839.0,1.0996068152031455,4.365661861074705,1955.0,763.0,16148.0,INLAND,86600.0,0,1,0,0,0,"(36.32, -119.33)"
19921,-119.34,36.32,14.0,1204.0,227.0,0.9190283400809717,4.874493927125506,633.0,247.0,39250.0,INLAND,83800.0,0,1,0,0,0,"(36.32, -119.34)"
19922,-119.35,36.32,10.0,3817.0,719.0,1.0070028011204482,5.34593837535014,1686.0,714.0,38235.0,INLAND,94600.0,0,1,0,0,0,"(36.32, -119.35)"
19923,-119.34,36.32,6.0,3266.0,604.0,1.0413793103448277,5.63103448275862,1769.0,580.0,31574.0,INLAND,89200.0,0,1,0,0,0,"(36.32, -119.34)"
19924,-119.33,36.32,20.0,2025.0,328.0,0.9479768786127167,5.8526011560693645,1039.0,346.0,35313.0,INLAND,82800.0,0,1,0,0,0,"(36.32, -119.33)"
19925,-119.32,36.32,35.0,2316.0,387.0,1.0238095238095237,6.126984126984127,849.0,378.0,43816.0,INLAND,88600.0,0,1,0,0,0,"(36.32, -119.32)"
19926,-119.33,36.32,23.0,3137.0,628.0,1.145985401459854,5.724452554744525,1446.0,548.0,25000.0,INLAND,85500.0,0,1,0,0,0,"(36.32, -119.33)"
19927,-119.33,36.32,19.0,2778.0,431.0,0.9556541019955654,6.159645232815964,1092.0,451.0,52561.0,INLAND,121300.0,0,1,0,0,0,"(36.32, -119.33)"
19928,-119.32,36.32,29.0,2409.0,436.0,0.990909090909091,5.475,1142.0,440.0,36895.0,INLAND,87700.0,0,1,0,0,0,"(36.32, -119.32)"
19929,-119.32,36.31,21.0,2309.0,424.0,0.9359823399558499,5.097130242825607,1047.0,453.0,29886.0,INLAND,87500.0,0,1,0,0,0,"(36.31, -119.32)"
19930,-119.33,36.31,17.0,2401.0,409.0,1.0,5.87041564792176,1100.0,409.0,40577.0,INLAND,107300.0,0,1,0,0,0,"(36.31, -119.33)"
19931,-119.33,36.31,15.0,1472.0,228.0,0.8871595330739299,5.727626459143969,892.0,257.0,53909.0,INLAND,113000.0,0,1,0,0,0,"(36.31, -119.33)"
19933,-119.32,36.3,15.0,2864.0,571.0,1.2021052631578948,6.029473684210526,1480.0,475.0,29698.000000000004,INLAND,93400.0,0,1,0,0,0,"(36.3, -119.32)"
19934,-119.34,36.31,14.0,1635.0,422.0,1.0576441102756893,4.097744360902255,870.0,399.0,27000.0,INLAND,88900.0,0,1,0,0,0,"(36.31, -119.34)"
19935,-119.34,36.3,13.0,2394.0,458.0,1.1773778920308484,6.154241645244216,1177.0,389.0,26875.0,INLAND,74400.0,0,1,0,0,0,"(36.3, -119.34)"
19936,-119.33,36.3,12.0,2172.0,352.0,0.9943502824858758,6.135593220338983,1013.0,354.0,49464.0,INLAND,115600.0,0,1,0,0,0,"(36.3, -119.33)"
19937,-119.38,36.3,14.0,1932.0,330.0,1.134020618556701,6.639175257731959,997.0,291.0,36875.0,INLAND,93200.0,0,1,0,0,0,"(36.3, -119.38)"
19938,-119.33,36.28,16.0,2624.0,527.0,1.0134615384615384,5.046153846153846,1077.0,520.0,21250.0,INLAND,104200.0,0,1,0,0,0,"(36.28, -119.33)"
19939,-119.32,36.3,14.0,1680.0,343.0,0.98,4.8,931.0,350.0,27336.0,INLAND,89200.0,0,1,0,0,0,"(36.3, -119.32)"
19940,-119.29,36.28,23.0,1895.0,340.0,1.0862619808306708,6.054313099041534,749.0,313.0,22333.0,INLAND,120100.0,0,1,0,0,0,"(36.28, -119.29)"
19941,-119.46,36.25,32.0,1702.0,348.0,0.9942857142857143,4.862857142857143,1016.0,350.0,25000.0,INLAND,73600.0,0,1,0,0,0,"(36.25, -119.46)"
19942,-119.4,36.25,25.0,1696.0,279.0,0.9587628865979382,5.828178694158075,909.0,291.0,23000.0,INLAND,132800.0,0,1,0,0,0,"(36.25, -119.4)"
19943,-119.36,36.22,10.0,2445.0,526.0,1.1050420168067228,5.13655462184874,1262.0,476.0,19355.0,INLAND,68300.0,0,1,0,0,0,"(36.22, -119.36)"
19944,-119.37,36.22,19.0,1673.0,318.0,0.9271137026239067,4.877551020408164,1298.0,343.0,27060.000000000004,INLAND,64800.0,0,1,0,0,0,"(36.22, -119.37)"
19945,-119.36,36.21,18.0,1082.0,202.0,0.9483568075117371,5.07981220657277,793.0,213.0,24032.0,INLAND,60000.0,0,1,0,0,0,"(36.21, -119.36)"
19946,-119.35,36.22,32.0,1290.0,304.0,0.9838187702265372,4.174757281553398,852.0,309.0,14429.0,INLAND,54600.0,0,1,0,0,0,"(36.22, -119.35)"
19947,-119.35,36.21,26.0,2481.0,586.0,1.176706827309237,4.981927710843373,1445.0,498.0,16378.0,INLAND,60300.0,0,1,0,0,0,"(36.21, -119.35)"
19948,-119.36,36.21,25.0,1170.0,259.0,1.0077821011673151,4.552529182879377,804.0,257.0,13889.0,INLAND,50200.0,0,1,0,0,0,"(36.21, -119.36)"
19949,-119.37,36.21,35.0,2228.0,476.0,1.0601336302895323,4.9621380846325165,1567.0,449.0,14455.0,INLAND,54100.0,0,1,0,0,0,"(36.21, -119.37)"
19950,-119.34,36.23,12.0,4965.0,872.0,1.0845771144278606,6.175373134328358,2191.0,804.0,35611.0,INLAND,90200.0,0,1,0,0,0,"(36.23, -119.34)"
19951,-119.35,36.22,29.0,2051.0,351.0,1.0233236151603498,5.979591836734694,915.0,343.0,31944.0,INLAND,106800.0,0,1,0,0,0,"(36.22, -119.35)"
19952,-119.34,36.22,38.0,2708.0,460.0,1.010989010989011,5.951648351648352,1260.0,455.0,30905.0,INLAND,78200.0,0,1,0,0,0,"(36.22, -119.34)"
19953,-119.33,36.22,29.0,1735.0,323.0,1.1023890784982935,5.921501706484642,805.0,293.0,35039.0,INLAND,89900.0,0,1,0,0,0,"(36.22, -119.33)"
19954,-119.33,36.21,38.0,3115.0,622.0,1.0264026402640265,5.14026402640264,1238.0,606.0,26083.0,INLAND,67000.0,0,1,0,0,0,"(36.21, -119.33)"
19955,-119.34,36.21,30.0,749.0,214.0,1.0753768844221105,3.763819095477387,537.0,199.0,8229.0,INLAND,68400.0,0,1,0,0,0,"(36.21, -119.34)"
19956,-119.33,36.22,9.0,3748.0,644.0,1.038709677419355,6.04516129032258,1955.0,620.0,42011.0,INLAND,108100.0,0,1,0,0,0,"(36.22, -119.33)"
19957,-119.32,36.22,5.0,2319.0,438.0,1.0354609929078014,5.4822695035460995,1283.0,423.0,36343.0,INLAND,95400.0,0,1,0,0,0,"(36.22, -119.32)"
19958,-119.32,36.21,29.0,1220.0,232.0,0.943089430894309,4.959349593495935,619.0,246.0,33125.0,INLAND,78300.0,0,1,0,0,0,"(36.21, -119.32)"
19960,-119.25,36.23,24.0,2015.0,355.0,1.0113960113960114,5.7407407407407405,1031.0,351.0,34306.0,INLAND,139200.0,0,1,0,0,0,"(36.23, -119.25)"
19961,-119.27,36.18,23.0,3180.0,547.0,1.0983935742971886,6.385542168674699,1829.0,498.0,26098.0,INLAND,66000.0,0,1,0,0,0,"(36.18, -119.27)"
19962,-119.29,36.12,24.0,1248.0,226.0,1.13,6.24,641.0,200.0,24722.0,INLAND,129200.0,0,1,0,0,0,"(36.12, -119.29)"
19963,-119.14,36.23,22.0,2935.0,523.0,0.9867924528301887,5.537735849056604,1927.0,530.0,25875.0,INLAND,70400.0,0,1,0,0,0,"(36.23, -119.14)"
19964,-119.12,36.19,21.0,2645.0,464.0,1.1400491400491402,6.498771498771498,1245.0,407.0,29145.0,INLAND,114200.0,0,1,0,0,0,"(36.19, -119.12)"
19965,-119.08,36.22,28.0,1606.0,320.0,1.0094637223974763,5.066246056782334,1158.0,317.0,30324.0,INLAND,55600.0,0,1,0,0,0,"(36.22, -119.08)"
19966,-119.08,36.21,20.0,1911.0,389.0,1.117816091954023,5.491379310344827,1241.0,348.0,25156.0,INLAND,59300.0,0,1,0,0,0,"(36.21, -119.08)"
19967,-119.09,36.22,34.0,1715.0,290.0,0.9764309764309764,5.774410774410774,780.0,297.0,34306.0,INLAND,74300.0,0,1,0,0,0,"(36.22, -119.09)"
19968,-119.09,36.21,43.0,1335.0,280.0,0.9722222222222222,4.635416666666667,943.0,288.0,19861.0,INLAND,47700.0,0,1,0,0,0,"(36.21, -119.09)"
19969,-119.09,36.21,38.0,1901.0,453.0,1.1325,4.7525,1613.0,400.0,18828.0,INLAND,44600.0,0,1,0,0,0,"(36.21, -119.09)"
19970,-119.1,36.21,38.0,727.0,173.0,0.9829545454545454,4.130681818181818,559.0,176.0,24653.0,INLAND,49500.0,0,1,0,0,0,"(36.21, -119.1)"
19971,-119.11,36.21,10.0,1972.0,455.0,1.0294117647058822,4.461538461538462,1469.0,442.0,15407.0,INLAND,58400.0,0,1,0,0,0,"(36.21, -119.11)"
19972,-118.74,36.23,22.0,1033.0,232.0,1.7058823529411764,7.595588235294118,442.0,136.0,26447.0,INLAND,137500.0,0,1,0,0,0,"(36.23, -118.74)"
19973,-118.93,36.19,30.0,2685.0,546.0,1.0439770554493308,5.133843212237093,951.0,523.0,26184.0,INLAND,113900.0,0,1,0,0,0,"(36.19, -118.93)"
19974,-118.82,36.13,43.0,1281.0,287.0,1.2424242424242424,5.545454545454546,534.0,231.0,28906.0,INLAND,65700.0,0,1,0,0,0,"(36.13, -118.82)"
19975,-118.54,36.12,11.0,4103.0,882.0,5.157894736842105,23.994152046783626,356.0,171.0,21029.0,INLAND,99100.0,0,1,0,0,0,"(36.12, -118.54)"
19976,-118.37,36.19,10.0,443.0,111.0,5.285714285714286,21.095238095238095,48.0,21.0,31250.0,INLAND,71300.0,0,1,0,0,0,"(36.19, -118.37)"
19977,-118.7,35.82,20.0,4642.0,1300.0,5.2631578947368425,18.793522267206477,658.0,247.0,23937.0,INLAND,82100.0,0,1,0,0,0,"(35.82, -118.7)"
19978,-118.86,35.9,38.0,298.0,55.0,1.1702127659574468,6.340425531914893,161.0,47.0,41250.0,INLAND,71300.0,0,1,0,0,0,"(35.9, -118.86)"
19979,-118.73,36.01,14.0,3263.0,651.0,1.095959595959596,5.493265993265993,1910.0,594.0,28603.0,INLAND,128900.0,0,1,0,0,0,"(36.01, -118.73)"
19980,-119.08,36.2,30.0,1677.0,358.0,0.9808219178082191,4.594520547945206,1159.0,365.0,24554.0,INLAND,61200.0,0,1,0,0,0,"(36.2, -119.08)"
19981,-119.1,36.19,17.0,1564.0,396.0,1.0939226519337018,4.320441988950276,713.0,362.0,16186.0,INLAND,77100.0,0,1,0,0,0,"(36.19, -119.1)"
19982,-119.34,36.21,22.0,3065.0,726.0,0.983739837398374,4.1531165311653115,2165.0,738.0,14792.0,INLAND,54400.0,0,1,0,0,0,"(36.21, -119.34)"
19983,-119.34,36.2,12.0,1632.0,378.0,1.2,5.180952380952381,1303.0,315.0,20333.0,INLAND,54400.0,0,1,0,0,0,"(36.2, -119.34)"
19984,-119.33,36.19,27.0,418.0,163.0,1.1560283687943262,2.9645390070921986,332.0,141.0,10713.999999999998,INLAND,63800.0,0,1,0,0,0,"(36.19, -119.33)"
19985,-119.31,36.2,23.0,1837.0,332.0,0.991044776119403,5.483582089552239,1064.0,335.0,31453.000000000004,INLAND,74500.0,0,1,0,0,0,"(36.2, -119.31)"
19986,-119.32,36.21,25.0,2360.0,460.0,1.055045871559633,5.412844036697248,1424.0,436.0,23152.0,INLAND,63100.0,0,1,0,0,0,"(36.21, -119.32)"
19987,-119.32,36.2,25.0,1427.0,246.0,1.1131221719457014,6.457013574660634,772.0,221.0,22262.0,INLAND,64500.0,0,1,0,0,0,"(36.2, -119.32)"
19988,-119.32,36.2,15.0,1562.0,275.0,0.9581881533101045,5.442508710801394,961.0,287.0,34231.0,INLAND,83300.0,0,1,0,0,0,"(36.2, -119.32)"
19989,-119.32,36.19,11.0,1281.0,291.0,0.9297124600638977,4.092651757188499,861.0,313.0,10962.0,INLAND,72300.0,0,1,0,0,0,"(36.19, -119.32)"
19990,-119.32,36.19,11.0,3136.0,620.0,1.0634648370497428,5.379073756432247,2013.0,583.0,33350.0,INLAND,69700.0,0,1,0,0,0,"(36.19, -119.32)"
19991,-119.35,36.2,31.0,1783.0,382.0,1.0670391061452513,4.9804469273743015,1266.0,358.0,22264.0,INLAND,50800.0,0,1,0,0,0,"(36.2, -119.35)"
19992,-119.35,36.2,29.0,1938.0,404.0,0.9758454106280193,4.681159420289855,1487.0,414.0,17462.0,INLAND,51100.0,0,1,0,0,0,"(36.2, -119.35)"
19993,-119.36,36.2,33.0,1955.0,398.0,1.0025188916876575,4.924433249370277,1412.0,397.0,22500.0,INLAND,51500.0,0,1,0,0,0,"(36.2, -119.36)"
19994,-119.37,36.19,24.0,1306.0,266.0,0.9637681159420289,4.731884057971015,889.0,276.0,24922.0,INLAND,66100.0,0,1,0,0,0,"(36.19, -119.37)"
19995,-119.35,36.19,6.0,958.0,226.0,0.9826086956521739,4.165217391304348,734.0,230.0,10349.0,INLAND,67800.0,0,1,0,0,0,"(36.19, -119.35)"
19996,-119.45,36.16,27.0,2119.0,373.0,1.0811594202898551,6.142028985507246,1268.0,345.0,28152.0,INLAND,106900.0,0,1,0,0,0,"(36.16, -119.45)"
19997,-119.35,36.16,21.0,2751.0,602.0,1.231083844580777,5.625766871165644,1496.0,489.0,23882.0,INLAND,49200.0,0,1,0,0,0,"(36.16, -119.35)"
19998,-119.45,36.09,18.0,408.0,82.0,1.0933333333333333,5.44,253.0,75.0,20313.0,INLAND,112500.0,0,1,0,0,0,"(36.09, -119.45)"
19999,-119.31,36.06,20.0,2236.0,434.0,1.0533980582524272,5.427184466019417,1405.0,412.0,18827.0,INLAND,48700.0,0,1,0,0,0,"(36.06, -119.31)"
20000,-119.4,36.04,39.0,915.0,199.0,1.1371428571428572,5.228571428571429,580.0,175.0,18894.0,INLAND,112500.0,0,1,0,0,0,"(36.04, -119.4)"
20001,-119.27,36.05,29.0,1016.0,174.0,1.2428571428571429,7.257142857142857,481.0,140.0,22917.0,INLAND,112500.0,0,1,0,0,0,"(36.05, -119.27)"
20002,-119.21,36.1,30.0,1471.0,373.0,1.0448179271708684,4.120448179271708,1418.0,357.0,17432.0,INLAND,42500.0,0,1,0,0,0,"(36.1, -119.21)"
20003,-119.19,36.06,29.0,1815.0,376.0,1.1091445427728615,5.353982300884955,1421.0,339.0,19091.0,INLAND,71300.0,0,1,0,0,0,"(36.06, -119.19)"
20004,-119.19,36.14,41.0,759.0,140.0,1.0852713178294573,5.883720930232558,408.0,129.0,39000.0,INLAND,85900.0,0,1,0,0,0,"(36.14, -119.19)"
20005,-119.13,36.13,28.0,1673.0,385.0,1.0377358490566038,4.509433962264151,1434.0,371.0,20586.000000000004,INLAND,40900.0,0,1,0,0,0,"(36.13, -119.13)"
20006,-119.08,36.13,21.0,2271.0,376.0,1.010752688172043,6.104838709677419,1145.0,372.0,31528.0,INLAND,113700.0,0,1,0,0,0,"(36.13, -119.08)"
20007,-119.03,36.13,24.0,2259.0,408.0,1.0329113924050632,5.718987341772152,1169.0,395.0,17106.0,INLAND,95500.0,0,1,0,0,0,"(36.13, -119.03)"
20008,-119.06,36.15,20.0,1282.0,273.0,1.105263157894737,5.190283400809717,852.0,247.0,16354.0,INLAND,49000.0,0,1,0,0,0,"(36.15, -119.06)"
20009,-119.06,36.15,25.0,2402.0,478.0,1.0368763557483731,5.210412147505423,1527.0,461.0,23194.0,INLAND,52900.0,0,1,0,0,0,"(36.15, -119.06)"
20010,-119.14,36.06,32.0,1838.0,441.0,1.0376470588235294,4.324705882352941,1628.0,425.0,16452.0,INLAND,41500.0,0,1,0,0,0,"(36.06, -119.14)"
20011,-119.12,36.05,27.0,1575.0,321.0,1.0126182965299684,4.968454258675079,1063.0,317.0,21477.0,INLAND,53900.0,0,1,0,0,0,"(36.05, -119.12)"
20012,-119.08,36.02,26.0,1748.0,346.0,1.141914191419142,5.768976897689769,891.0,303.0,19439.0,INLAND,62100.0,0,1,0,0,0,"(36.02, -119.08)"
20013,-119.01,36.02,17.0,3915.0,742.0,1.0784883720930232,5.690406976744186,1768.0,688.0,23750.0,INLAND,79800.0,0,1,0,0,0,"(36.02, -119.01)"
20014,-118.92,36.04,28.0,1148.0,233.0,1.099056603773585,5.415094339622642,521.0,212.0,29208.0,INLAND,98500.0,0,1,0,0,0,"(36.04, -118.92)"
20015,-119.08,36.09,25.0,1880.0,339.0,1.0761904761904761,5.968253968253968,1003.0,315.0,27298.0,INLAND,103400.0,0,1,0,0,0,"(36.09, -119.08)"
20016,-119.06,36.1,21.0,1344.0,249.0,1.1266968325791855,6.081447963800905,868.0,221.0,25893.0,INLAND,63600.0,0,1,0,0,0,"(36.1, -119.06)"
20017,-119.06,36.09,11.0,2572.0,454.0,1.0939759036144578,6.1975903614457835,1402.0,415.0,36786.0,INLAND,72900.0,0,1,0,0,0,"(36.09, -119.06)"
20018,-119.04,36.09,15.0,2288.0,401.0,0.9347319347319347,5.333333333333333,1238.0,429.0,30278.0,INLAND,77400.0,0,1,0,0,0,"(36.09, -119.04)"
20019,-119.05,36.09,9.0,3297.0,568.0,1.0,5.804577464788732,1749.0,568.0,40217.0,INLAND,99200.0,0,1,0,0,0,"(36.09, -119.05)"
20020,-119.04,36.07,17.0,2623.0,659.0,1.0663430420711975,4.244336569579288,1912.0,618.0,15893.0,INLAND,52000.0,0,1,0,0,0,"(36.07, -119.04)"
20021,-119.06,36.08,19.0,2554.0,443.0,1.0572792362768497,6.09546539379475,1301.0,419.0,41856.0,INLAND,72100.0,0,1,0,0,0,"(36.08, -119.06)"
20022,-119.07,36.08,5.0,2693.0,508.0,1.034623217922607,5.484725050916497,1785.0,491.0,30000.0,INLAND,71000.0,0,1,0,0,0,"(36.08, -119.07)"
20023,-119.07,36.07,11.0,2265.0,382.0,0.9870801033591732,5.852713178294573,1285.0,387.0,32042.0,INLAND,76200.0,0,1,0,0,0,"(36.07, -119.07)"
20024,-119.06,36.07,20.0,2683.0,553.0,1.0091240875912408,4.895985401459854,1497.0,548.0,17031.0,INLAND,64600.0,0,1,0,0,0,"(36.07, -119.06)"
20025,-119.05,36.07,21.0,2472.0,523.0,1.0376984126984128,4.904761904761905,1238.0,504.0,17756.0,INLAND,62900.0,0,1,0,0,0,"(36.07, -119.05)"
20026,-119.05,36.06,23.0,2344.0,407.0,1.0024630541871922,5.773399014778325,1184.0,406.0,31625.0,INLAND,70600.0,0,1,0,0,0,"(36.06, -119.05)"
20027,-119.02,36.09,15.0,2234.0,415.0,0.9880952380952381,5.319047619047619,1254.0,420.0,30234.0,INLAND,88600.0,0,1,0,0,0,"(36.09, -119.02)"
20028,-119.01,36.08,31.0,1620.0,366.0,1.0517241379310345,4.655172413793103,1154.0,348.0,18857.0,INLAND,55500.0,0,1,0,0,0,"(36.08, -119.01)"
20029,-119.03,36.08,19.0,2736.0,549.0,1.091451292246521,5.439363817097416,1432.0,503.0,26944.0,INLAND,67700.0,0,1,0,0,0,"(36.08, -119.03)"
20030,-119.03,36.08,19.0,2471.0,431.0,1.011737089201878,5.800469483568075,1040.0,426.0,32500.0,INLAND,80600.0,0,1,0,0,0,"(36.08, -119.03)"
20031,-119.04,36.07,26.0,2185.0,435.0,1.0381861575178997,5.214797136038186,1108.0,419.0,22277.0,INLAND,78000.0,0,1,0,0,0,"(36.07, -119.04)"
20032,-119.03,36.07,26.0,3210.0,646.0,1.0062305295950156,5.0,1908.0,642.0,24167.0,INLAND,77600.0,0,1,0,0,0,"(36.07, -119.03)"
20033,-119.02,36.07,29.0,2610.0,597.0,1.0455341506129596,4.57092819614711,1659.0,571.0,15911.0,INLAND,60800.0,0,1,0,0,0,"(36.07, -119.02)"
20034,-119.02,36.07,39.0,1173.0,269.0,1.1594827586206897,5.056034482758621,702.0,232.0,16146.0,INLAND,53100.0,0,1,0,0,0,"(36.07, -119.02)"
20035,-119.01,36.07,44.0,2450.0,575.0,1.1318897637795275,4.822834645669292,1330.0,508.0,16103.0,INLAND,50900.0,0,1,0,0,0,"(36.07, -119.01)"
20036,-118.93,36.1,19.0,2988.0,681.0,1.1822916666666667,5.1875,1654.0,576.0,23792.0,INLAND,90000.0,0,1,0,0,0,"(36.1, -118.93)"
20037,-118.98,36.06,33.0,2043.0,443.0,1.0623501199040768,4.899280575539568,1497.0,417.0,23430.0,INLAND,47400.0,0,1,0,0,0,"(36.06, -118.98)"
