InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalCost,Revenue,TotalSales,Day,Month
238375,SKU_1268,Notebook,17,2025-05-03 23:00,97.89,50012,Netherlands,0.07,Bank Transfer,18.65,Electronics,In-store,Not Returned,Royal Mail,Amsterdam,Low,1566.2909,1547.6409,1664.13,Saturday,May
870931,SKU_1902,T-shirt,3,2025-05-04 0:00,18.75,57770,United Kingdom,0.49,paypall,20.23,Furniture,Online,Not Returned,UPS,Rome,High,48.9175,28.6875,56.25,Sunday,May
898609,SKU_1751,USB Cable,4,2025-05-04 1:00,1,14296,United Kingdom,0.31,Credit Card,21.96,Apparel,In-store,Not Returned,UPS,London,Low,24.72,2.76,4,Sunday,May
459462,SKU_1487,Office Chair,49,2025-05-04 2:00,44.35,44276,Italy,0.25,Credit Card,5.95,Furniture,In-store,Not Returned,Royal Mail,London,Low,1635.8125,1629.8625,2173.15,Sunday,May
353470,SKU_1529,White Mug,43,2025-05-04 3:00,67.49,54477,United Kingdom,0.34,paypall,7.19,Accessories,Online,Not Returned,FedEx,Amsterdam,Low,1922.5562,1915.3662,2902.07,Sunday,May
121823,SKU_1100,Office Chair,15,2025-05-04 4:00,91.35,67457,Germany,0.18,Credit Card,27.33,Furniture,In-store,Not Returned,UPS,Rome,High,1150.935,1123.605,1370.25,Sunday,May
310790,SKU_1044,Backpack,46,2025-05-04 5:00,12.81,69646,France,0.4,Bank Transfer,16.56,Accessories,Online,Not Returned,FedEx,London,Low,370.116,353.556,589.26,Sunday,May
178812,SKU_1950,T-shirt,48,2025-05-04 7:00,59.65,46285,Germany,0.08,Bank Transfer,25.09,Accessories,In-store,Not Returned,DHL,London,Low,2659.234,2634.144,2863.2,Sunday,May
568523,SKU_1287,Desk Lamp,36,2025-05-04 8:00,95.93,69402,Italy,0.41,Bank Transfer,29.7,Electronics,In-store,Not Returned,FedEx,Amsterdam,Low,2067.2532,2037.5532,3453.48,Sunday,May
636251,SKU_1006,USB Cable,5,2025-05-04 9:00,89.29,78333,Netherlands,0.17,Credit Card,28.43,Apparel,In-store,Not Returned,UPS,Amsterdam,Medium,398.9835,370.5535,446.45,Sunday,May
518144,SKU_1275,Wall Clock,45,2025-05-04 10:00,77.34,86364,Norway,0.31,Credit Card,26.89,Stationery,In-store,Not Returned,Royal Mail,London,Medium,2428.297,2401.407,3480.3,Sunday,May
468610,SKU_1748,Blue Pen,12,2025-05-04 11:00,85.18,23979,United States,0.17,paypall,17.54,Electronics,In-store,Not Returned,DHL,Amsterdam,High,865.9328,848.3928,1022.16,Sunday,May
966817,SKU_1993,Headphones,1,2025-05-04 12:00,99.07,25651,Australia,0.15,Bank Transfer,23.88,Apparel,Online,Not Returned,DHL,Rome,Medium,108.0895,84.2095,99.07,Sunday,May
978050,SKU_1889,Blue Pen,34,2025-05-04 13:00,84.1,31636,Norway,0,Bank Transfer,9.77,Accessories,In-store,Not Returned,UPS,London,Medium,2869.17,2859.4,2859.4,Sunday,May
824383,SKU_1402,Headphones,11,2025-05-04 14:00,86.91,57466,Portugal,0.45,paypall,25.41,Electronics,In-store,Not Returned,FedEx,London,Medium,551.2155,525.8055,956.01,Sunday,May
716429,SKU_1701,Headphones,24,2025-05-04 16:00,8.53,26094,France,0.36,Bank Transfer,19.53,Stationery,Online,Not Returned,Royal Mail,London,Medium,150.5508,131.0208,204.72,Sunday,May
896470,SKU_1013,White Mug,28,2025-05-04 17:00,90.22,26134,Sweden,0.31,Bank Transfer,5.14,Electronics,In-store,Not Returned,FedEx,Rome,Low,1748.1904,1743.0504,2526.16,Sunday,May
467985,SKU_1927,Office Chair,43,2025-05-04 18:00,36.92,37036,Belgium,0.01,Bank Transfer,11.56,Stationery,Online,Not Returned,FedEx,Rome,Low,1583.2444,1571.6844,1587.56,Sunday,May
464478,SKU_1776,T-shirt,31,2025-05-04 19:00,52.43,67429,Norway,0.36,paypall,27.45,Stationery,Online,Not Returned,UPS,Rome,Medium,1067.6612,1040.2112,1625.33,Sunday,May
889870,SKU_1867,Wall Clock,33,2025-05-04 20:00,76.39,67418,Italy,0.1,Credit Card,26.44,Furniture,In-store,Not Returned,Royal Mail,Rome,Low,2295.223,2268.783,2520.87,Sunday,May
659439,SKU_1688,USB Cable,32,2025-05-04 21:00,30.23,14924,Norway,0.24,paypall,22.31,Furniture,In-store,Not Returned,DHL,London,High,757.5036,735.1936,967.36,Sunday,May
892599,SKU_1601,Backpack,6,2025-05-04 22:00,7.24,82796,Norway,0.31,Bank Transfer,27.1,Stationery,In-store,Not Returned,DHL,London,High,57.0736,29.9736,43.44,Sunday,May
806663,SKU_1604,T-shirt,28,2025-05-05 0:00,56.82,96367,France,0.42,Bank Transfer,17.29,Furniture,Online,Not Returned,FedEx,Amsterdam,Medium,940.0468,922.7568,1590.96,Monday,May
988219,SKU_1527,Wall Clock,35,2025-05-05 1:00,40.76,69677,Germany,0.21,Credit Card,6.89,Furniture,Online,Not Returned,Royal Mail,Rome,Low,1133.904,1127.014,1426.6,Monday,May
837853,SKU_1734,Backpack,12,2025-05-05 2:00,8.71,11861,Spain,0.07,paypall,20.42,Apparel,Online,Not Returned,UPS,Rome,High,117.6236,97.2036,104.52,Monday,May
261432,SKU_1663,Office Chair,40,2025-05-05 3:00,78.36,19812,Germany,0.22,Credit Card,10.6,Accessories,Online,Not Returned,DHL,Amsterdam,Medium,2455.432,2444.832,3134.4,Monday,May
690598,SKU_1413,Desk Lamp,35,2025-05-05 4:00,8.78,22906,Germany,0.28,Bank Transfer,17.64,Electronics,Online,Not Returned,Royal Mail,Paris,Low,238.896,221.256,307.3,Monday,May
553925,SKU_1135,Wall Clock,38,2025-05-05 5:00,13.88,88610,Sweden,0.08,paypall,15.39,Apparel,Online,Not Returned,UPS,Paris,Low,500.6348,485.2448,527.44,Monday,May
710546,SKU_1334,T-shirt,46,2025-05-05 7:00,31.55,Unknown,Belgium,0.3,Bank Transfer,16.15,Stationery,In-store,Not Returned,FedEx,,Medium,1032.06,1015.91,1451.3,Monday,May
409589,SKU_1761,Wall Clock,32,2025-05-05 8:00,62.94,52893,Belgium,0.17,Bank Transfer,7.04,Stationery,Online,Not Returned,FedEx,London,Low,1678.7264,1671.6864,2014.08,Monday,May
714229,SKU_1881,T-shirt,23,2025-05-05 9:00,93.67,54280,United States,0.21,paypall,10.49,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium,1712.4739,1701.9839,2154.41,Monday,May
529914,SKU_1137,Office Chair,45,2025-05-05 10:00,6.94,25676,Norway,0.27,Bank Transfer,9.86,Apparel,Online,Not Returned,FedEx,Paris,Medium,237.839,227.979,312.3,Monday,May
258328,SKU_1419,Headphones,8,2025-05-05 11:00,95.78,70161,Belgium,0.18,paypall,21.91,Stationery,In-store,Not Returned,FedEx,London,Medium,650.2268,628.3168,766.24,Monday,May
593740,SKU_1486,Desk Lamp,43,2025-05-05 12:00,79.45,74077,Portugal,0.22,paypall,22.57,Apparel,In-store,Not Returned,UPS,Paris,Medium,2687.323,2664.753,3416.35,Monday,May
745222,SKU_1240,White Mug,39,2025-05-05 14:00,95.06,91167,United States,0.35,paypall,13.31,Stationery,In-store,Not Returned,UPS,Berlin,Medium,2423.081,2409.771,3707.34,Monday,May
992160,SKU_1647,USB Cable,14,2025-05-05 15:00,41.5,94580,France,0.4,paypall,21.5,Furniture,In-store,Not Returned,UPS,Amsterdam,Medium,370.1,348.6,581,Monday,May
467148,SKU_1512,Blue Pen,40,2025-05-05 16:00,60.69,70704,Germany,0.27,Bank Transfer,7.07,Electronics,Online,Not Returned,Royal Mail,Berlin,High,1779.218,1772.148,2427.6,Monday,May
154236,SKU_1329,Wall Clock,8,2025-05-05 18:00,30.98,28732,United States,0.06,paypall,22.86,Stationery,Online,Not Returned,FedEx,Berlin,Medium,255.8296,232.9696,247.84,Monday,May
924710,SKU_1622,Blue Pen,3,2025-05-05 19:00,1.85,38091,Portugal,0.28,Bank Transfer,14.57,Accessories,Online,Returned,FedEx,Rome,High,18.566,3.996,5.55,Monday,May
438853,SKU_1470,Wireless Mouse,35,2025-05-05 20:00,49.56,61684,Spain,0.36,Credit Card,10.13,Furniture,In-store,Not Returned,Royal Mail,Rome,Low,1120.274,1110.144,1734.6,Monday,May
804581,SKU_1357,Blue Pen,41,2025-05-05 21:00,85.19,73514,Australia,0.43,Credit Card,21.33,Electronics,In-store,Not Returned,Royal Mail,Rome,Low,2012.2203,1990.8903,3492.79,Monday,May
734548,SKU_1457,Backpack,25,2025-05-05 22:00,27.19,25261,Norway,0.17,Bank Transfer,20.79,Stationery,In-store,Not Returned,UPS,Amsterdam,High,584.9825,564.1925,679.75,Monday,May
571882,SKU_1416,USB Cable,14,2025-05-05 23:00,70.39,70747,Belgium,0.08,paypall,5.44,Accessories,In-store,Not Returned,UPS,Berlin,Medium,912.0632,906.6232,985.46,Monday,May
409494,SKU_1542,Headphones,28,2025-05-06 0:00,73.92,45619,Australia,0.1,Bank Transfer,11.67,Furniture,In-store,Not Returned,Royal Mail,London,Medium,1874.454,1862.784,2069.76,Tuesday,May
258024,SKU_1741,Desk Lamp,17,2025-05-06 1:00,81.47,48492,Norway,0.39,Credit Card,8.05,Stationery,Online,Not Returned,UPS,Amsterdam,High,852.8939,844.8439,1384.99,Tuesday,May
748085,SKU_1076,Wall Clock,12,2025-05-06 2:00,74.99,23030,Norway,0.14,Credit Card,11.69,Electronics,In-store,Not Returned,DHL,Amsterdam,Low,785.5868,773.8968,899.88,Tuesday,May
897369,SKU_1061,USB Cable,22,2025-05-06 3:00,39.92,99414,Sweden,0.03,paypall,18.41,Apparel,In-store,Not Returned,DHL,Rome,Low,870.3028,851.8928,878.24,Tuesday,May
663784,SKU_1546,White Mug,12,2025-05-06 4:00,33.81,31375,France,0.43,Credit Card,15.44,Stationery,In-store,Not Returned,UPS,Rome,Medium,246.7004,231.2604,405.72,Tuesday,May
217221,SKU_1683,USB Cable,10,2025-05-06 5:00,27.39,59197,Norway,0.27,Credit Card,29.79,Electronics,Online,Not Returned,DHL,Paris,Low,229.737,199.947,273.9,Tuesday,May
910226,SKU_1174,Backpack,3,2025-05-06 6:00,46.94,91007,Norway,0.49,Bank Transfer,17.06,Electronics,Online,Not Returned,Royal Mail,Rome,High,88.8782,71.8182,140.82,Tuesday,May
780345,SKU_1021,T-shirt,12,2025-05-06 9:00,90.39,75225,Netherlands,0.39,paypall,6.91,Accessories,Online,Not Returned,UPS,Berlin,Low,668.5648,661.6548,1084.68,Tuesday,May
905823,SKU_1646,White Mug,2,2025-05-06 10:00,70.1,67849,Norway,0.35,paypall,20.31,Apparel,In-store,Not Returned,UPS,Rome,Medium,111.44,91.13,140.2,Tuesday,May
172406,SKU_1133,Wall Clock,14,2025-05-06 11:00,12.43,94361,United Kingdom,0.27,Credit Card,9.78,Furniture,Online,Returned,DHL,Amsterdam,Low,136.8146,127.0346,174.02,Tuesday,May
973486,SKU_1936,Wall Clock,41,2025-05-06 12:00,66.08,82697,Italy,0.41,paypall,25.78,Accessories,Online,Not Returned,Royal Mail,Amsterdam,High,1624.2552,1598.4752,2709.28,Tuesday,May
595762,SKU_1975,Blue Pen,33,2025-05-06 13:00,26.33,74723,Netherlands,0.4,paypall,6.26,Electronics,In-store,Not Returned,FedEx,London,High,527.594,521.334,868.89,Tuesday,May
404783,SKU_1968,Headphones,16,2025-05-06 15:00,79.8,53202,United States,0.33,Bank Transfer,14.4,Apparel,In-store,Not Returned,DHL,Berlin,High,869.856,855.456,1276.8,Tuesday,May
916152,SKU_1935,White Mug,44,2025-05-06 16:00,25.71,38364,Germany,0.14,paypall,20.35,Apparel,In-store,Not Returned,FedEx,Amsterdam,High,993.2164,972.8664,1131.24,Tuesday,May
688108,SKU_1953,Office Chair,46,2025-05-06 18:00,46.28,79747,United Kingdom,0.04,Credit Card,26.51,Stationery,In-store,Not Returned,FedEx,Amsterdam,Low,2070.2348,2043.7248,2128.88,Tuesday,May
707405,SKU_1898,Backpack,-8,2025-05-06 19:00,90.88,Unknown,Spain,0.38,Credit Card,17.5,Stationery,In-store,Not Returned,Royal Mail,,Low,-433.2648,-450.7648,-727.04,Tuesday,May
949670,SKU_1099,Backpack,45,2025-05-06 20:00,45.09,42920,Italy,0.09,Credit Card,9.87,Electronics,Online,Not Returned,Royal Mail,Berlin,Low,1856.3055,1846.4355,2029.05,Tuesday,May
852185,SKU_1554,Desk Lamp,17,2025-05-06 21:00,90.71,35083,Portugal,0.15,Bank Transfer,15.43,Electronics,In-store,Not Returned,DHL,Amsterdam,High,1326.1895,1310.7595,1542.07,Tuesday,May
206390,SKU_1841,T-shirt,25,2025-05-06 22:00,47.3,39719,Sweden,0.13,paypall,8.26,Furniture,Online,Not Returned,UPS,London,Medium,1037.035,1028.775,1182.5,Tuesday,May
963376,SKU_1775,Wall Clock,30,2025-05-06 23:00,12.48,50148,Sweden,0.31,Credit Card,22.85,Electronics,In-store,Not Returned,DHL,Paris,High,281.186,258.336,374.4,Tuesday,May
455212,SKU_1200,Blue Pen,44,2025-05-07 0:00,27.16,82742,Norway,0.04,paypall,17.52,Apparel,In-store,Returned,FedEx,Rome,Low,1164.7584,1147.2384,1195.04,Wednesday,May
627481,SKU_1652,White Mug,3,2025-05-07 1:00,13.37,45368,Sweden,0.12,Bank Transfer,23.04,Apparel,Online,Not Returned,Royal Mail,Paris,High,58.3368,35.2968,40.11,Wednesday,May
927418,SKU_1183,Blue Pen,2,2025-05-07 2:00,10.09,61088,Australia,0.33,Credit Card,19.66,Electronics,In-store,Not Returned,Royal Mail,London,Low,33.1806,13.5206,20.18,Wednesday,May
774717,SKU_1146,Wireless Mouse,25,2025-05-07 4:00,24.38,24781,Netherlands,0.07,Bank Transfer,12.21,Apparel,In-store,Not Returned,DHL,Rome,High,579.045,566.835,609.5,Wednesday,May
139299,SKU_1278,Headphones,41,2025-05-07 5:00,88.81,51279,Sweden,0.49,paypall,22.33,Apparel,Online,Not Returned,Royal Mail,Amsterdam,Low,1879.3471,1857.0171,3641.21,Wednesday,May
774909,SKU_1298,Wall Clock,49,2025-05-07 6:00,29.03,82872,Portugal,0.48,paypall,11.65,Apparel,In-store,Returned,DHL,Rome,Low,751.3344,739.6844,1422.47,Wednesday,May
903906,SKU_1279,Notebook,24,2025-05-07 7:00,9.48,61913,Spain,0.43,Bank Transfer,7.54,Electronics,Online,Not Returned,FedEx,Paris,Medium,137.2264,129.6864,227.52,Wednesday,May
755501,SKU_1224,Notebook,35,2025-05-07 9:00,66.57,49372,United States,0.44,Credit Card,9.85,Accessories,Online,Not Returned,UPS,Berlin,High,1314.622,1304.772,2329.95,Wednesday,May
992455,SKU_1397,Backpack,7,2025-05-07 11:00,18.28,91304,Germany,0.21,Credit Card,23.89,Electronics,In-store,Not Returned,UPS,Paris,Low,124.9784,101.0884,127.96,Wednesday,May
644982,SKU_1978,Headphones,2,2025-05-07 12:00,92.1,87962,France,0.07,Bank Transfer,17.73,Apparel,Online,Not Returned,DHL,Berlin,Low,189.036,171.306,184.2,Wednesday,May
469135,SKU_1416,Wireless Mouse,-1,2025-05-07 13:00,35.13,Unknown,Australia,0.03,Credit Card,17.5,Electronics,In-store,Not Returned,Royal Mail,,Medium,-16.5761,-34.0761,-35.13,Wednesday,May
247935,SKU_1854,T-shirt,42,2025-05-07 14:00,16.01,68428,Italy,0.3,paypall,29.6,Apparel,In-store,Not Returned,DHL,Paris,Medium,500.294,470.694,672.42,Wednesday,May
364834,SKU_1154,T-shirt,22,2025-05-07 15:00,28.64,22744,Netherlands,0.01,paypall,9.09,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium,632.8692,623.7792,630.08,Wednesday,May
214153,SKU_1651,Blue Pen,22,2025-05-07 16:00,90.1,11345,Belgium,0.05,Credit Card,9.65,Stationery,Online,Not Returned,Royal Mail,Paris,High,1892.74,1883.09,1982.2,Wednesday,May
407200,SKU_1045,USB Cable,27,2025-05-07 17:00,12.07,47638,Norway,0.28,Bank Transfer,14.54,Furniture,Online,Not Returned,FedEx,Amsterdam,Low,249.1808,234.6408,325.89,Wednesday,May
692251,SKU_1710,Wireless Mouse,45,2025-05-07 19:00,52.08,Unknown,Netherlands,0.48,Credit Card,27.55,Apparel,In-store,Not Returned,DHL,,Low,1246.222,1218.672,2343.6,Wednesday,May
665120,SKU_1227,Wall Clock,11,2025-05-07 20:00,70.92,72745,Italy,0.15,paypall,18.41,Stationery,Online,Not Returned,DHL,Berlin,High,681.512,663.102,780.12,Wednesday,May
791343,SKU_1301,Blue Pen,13,2025-05-07 21:00,81.51,37339,Spain,0.11,Bank Transfer,25.82,Stationery,Online,Not Returned,DHL,Amsterdam,High,968.8907,943.0707,1059.63,Wednesday,May
122365,SKU_1081,Headphones,18,2025-05-07 22:00,63.88,81631,Sweden,0.14,paypall,12.87,Accessories,In-store,Not Returned,Royal Mail,London,Medium,1001.7324,988.8624,1149.84,Wednesday,May
841357,SKU_1143,Wall Clock,5,2025-05-07 23:00,81.81,80415,United Kingdom,0.25,paypall,19.9,Furniture,In-store,Not Returned,DHL,London,Low,326.6875,306.7875,409.05,Wednesday,May
217037,SKU_1569,T-shirt,26,2025-05-08 0:00,87.4,86292,Portugal,0.39,Bank Transfer,21.07,Accessories,Online,Not Returned,FedEx,Paris,Medium,1407.234,1386.164,2272.4,Thursday,May
912901,SKU_1141,Wireless Mouse,35,2025-05-08 1:00,61.86,28873,United States,0.08,Bank Transfer,21.75,Accessories,In-store,Not Returned,Royal Mail,Rome,Medium,2013.642,1991.892,2165.1,Thursday,May
872904,SKU_1340,USB Cable,27,2025-05-08 2:00,71.57,28576,Italy,0.33,paypall,6.59,Stationery,Online,Not Returned,FedEx,Paris,Low,1301.2913,1294.7013,1932.39,Thursday,May
979794,SKU_1426,Wireless Mouse,7,2025-05-08 3:00,39.65,47317,Italy,0.28,Credit Card,24.74,Electronics,Online,Not Returned,UPS,Amsterdam,Low,224.576,199.836,277.55,Thursday,May
883637,SKU_1474,Headphones,7,2025-05-08 4:00,8.72,78149,Spain,0.25,Bank Transfer,17.82,Electronics,Online,Returned,DHL,Amsterdam,Medium,63.6,45.78,61.04,Thursday,May
405490,SKU_1613,Desk Lamp,20,2025-05-08 6:00,90.83,Unknown,Sweden,0.28,Credit Card,5.35,Electronics,Online,Not Returned,FedEx,,Low,1313.302,1307.952,1816.6,Thursday,May
711786,SKU_1142,Desk Lamp,11,2025-05-08 7:00,34.36,46306,United Kingdom,0.17,Bank Transfer,28.42,Accessories,Online,Not Returned,DHL,Berlin,High,342.1268,313.7068,377.96,Thursday,May
534100,SKU_1585,T-shirt,11,2025-05-08 8:00,6.39,74645,Germany,0.48,Bank Transfer,24.37,Electronics,Online,Not Returned,FedEx,Amsterdam,Medium,60.9208,36.5508,70.29,Thursday,May
986090,SKU_1413,Wall Clock,27,2025-05-08 9:00,71.8,70867,Netherlands,0.25,paypall,27.45,Apparel,Online,Not Returned,Royal Mail,Rome,Low,1481.4,1453.95,1938.6,Thursday,May
160390,SKU_1043,Wall Clock,17,2025-05-08 10:00,86.61,36487,Spain,0.48,Bank Transfer,15.56,Apparel,In-store,Not Returned,FedEx,Paris,Medium,781.1924,765.6324,1472.37,Thursday,May
971610,SKU_1904,Wall Clock,36,2025-05-08 11:00,80.22,25043,Portugal,0.29,Bank Transfer,5.41,Electronics,Online,Not Returned,UPS,London,Low,2055.8332,2050.4232,2887.92,Thursday,May
561465,SKU_1859,USB Cable,3,2025-05-08 12:00,65.48,70831,Spain,0.37,Credit Card,13.42,Furniture,In-store,Not Returned,UPS,London,Low,137.1772,123.7572,196.44,Thursday,May
162635,SKU_1240,Headphones,45,2025-05-08 13:00,60.84,30494,Netherlands,0.33,Credit Card,16.6,Electronics,Online,Not Returned,Royal Mail,Berlin,High,1850.926,1834.326,2737.8,Thursday,May
960563,SKU_1081,Desk Lamp,3,2025-05-08 14:00,31.74,57663,United States,0.3,Credit Card,6.19,Stationery,In-store,Not Returned,DHL,Paris,High,72.844,66.654,95.22,Thursday,May
965747,SKU_1394,Notebook,47,2025-05-08 15:00,65.2,23695,Norway,0.27,Credit Card,26.71,Accessories,In-store,Not Returned,DHL,Amsterdam,High,2263.722,2237.012,3064.4,Thursday,May
163734,SKU_1869,T-shirt,12,2025-05-08 16:00,5.39,68833,Belgium,0.36,paypall,26.35,Electronics,Online,Not Returned,Royal Mail,Rome,Low,67.7452,41.3952,64.68,Thursday,May
636452,SKU_1498,Blue Pen,20,2025-05-08 17:00,66.69,86860,Germany,0.4,Bank Transfer,12.09,Accessories,Online,Returned,FedEx,Berlin,Medium,812.37,800.28,1333.8,Thursday,May
153184,SKU_1065,Notebook,26,2025-05-08 18:00,10.95,21232,United States,0.44,Bank Transfer,21.1,Stationery,Online,Not Returned,FedEx,Paris,High,180.532,159.432,284.7,Thursday,May
560298,SKU_1277,Desk Lamp,30,2025-05-08 19:00,4.93,96942,United Kingdom,0.1,paypall,16.87,Accessories,Online,Not Returned,Royal Mail,Rome,Low,149.98,133.11,147.9,Thursday,May
321996,SKU_1915,T-shirt,14,2025-05-08 21:00,24.71,29561,Australia,0.06,Bank Transfer,18.7,Apparel,Online,Not Returned,UPS,Berlin,Medium,343.8836,325.1836,345.94,Thursday,May
201678,SKU_1876,Desk Lamp,10,2025-05-08 22:00,91.44,12330,Norway,0.37,paypall,5.34,Electronics,Online,Not Returned,UPS,London,High,581.412,576.072,914.4,Thursday,May
977473,SKU_1924,Desk Lamp,35,2025-05-08 23:00,35.42,72069,Portugal,0.12,Bank Transfer,23.03,Electronics,In-store,Not Returned,UPS,Rome,Medium,1113.966,1090.936,1239.7,Thursday,May
178709,SKU_1857,Backpack,9,2025-05-09 0:00,22.5,Unknown,Australia,0.37,Bank Transfer,15.79,Accessories,Online,Not Returned,FedEx,,Low,143.365,127.575,202.5,Friday,May
653868,SKU_1958,Notebook,11,2025-05-09 1:00,25,27879,Italy,0.06,Credit Card,20.62,Stationery,Online,Not Returned,Royal Mail,London,Low,279.12,258.5,275,Friday,May
587403,SKU_1552,Office Chair,7,2025-05-09 2:00,95.46,Unknown,United Kingdom,0.32,paypall,18.56,Furniture,Online,Not Returned,Royal Mail,Paris,Medium,472.9496,454.3896,668.22,Friday,May
812152,SKU_1890,T-shirt,8,2025-05-09 3:00,36.22,25737,Germany,0.2,Bank Transfer,26.76,Apparel,In-store,Not Returned,FedEx,Rome,Low,258.568,231.808,289.76,Friday,May
516534,SKU_1715,USB Cable,23,2025-05-09 4:00,70.05,19794,Spain,0.11,Credit Card,12.58,Stationery,Online,Not Returned,DHL,Amsterdam,Medium,1446.5035,1433.9235,1611.15,Friday,May
769987,SKU_1879,Wall Clock,7,2025-05-09 5:00,89.91,83173,Portugal,0.22,Bank Transfer,16.43,Accessories,In-store,Not Returned,Royal Mail,Amsterdam,High,507.3386,490.9086,629.37,Friday,May
433758,SKU_1348,Desk Lamp,28,2025-05-09 6:00,84.55,76343,United Kingdom,0.09,Credit Card,14.86,Apparel,In-store,Returned,FedEx,Amsterdam,Medium,2169.194,2154.334,2367.4,Friday,May
529307,SKU_1850,Blue Pen,29,2025-05-09 7:00,55,35725,Norway,0.36,Bank Transfer,11.32,Furniture,Online,Not Returned,Royal Mail,London,Medium,1032.12,1020.8,1595,Friday,May
885995,SKU_1737,Blue Pen,34,2025-05-09 8:00,99.91,37851,Germany,0.19,paypall,29.82,Furniture,In-store,Not Returned,DHL,Paris,High,2781.3414,2751.5214,3396.94,Friday,May
304974,SKU_1047,USB Cable,10,2025-05-09 9:00,86.98,43494,United States,0.39,Credit Card,12.89,Accessories,Online,Not Returned,DHL,Paris,Medium,543.468,530.578,869.8,Friday,May
638732,SKU_1282,Office Chair,12,2025-05-09 10:00,64.98,91178,Germany,0.44,paypall,8.11,Furniture,Online,Not Returned,FedEx,Paris,High,444.7756,436.6656,779.76,Friday,May
379891,SKU_1349,Office Chair,18,2025-05-09 11:00,48.24,17137,United Kingdom,0.38,paypall,24.39,Accessories,In-store,Not Returned,Royal Mail,London,High,562.7484,538.3584,868.32,Friday,May
764589,SKU_1926,White Mug,46,2025-05-09 13:00,3.82,45203,Portugal,0.06,Credit Card,11.02,Furniture,Online,Not Returned,DHL,Berlin,Medium,176.1968,165.1768,175.72,Friday,May
213332,SKU_1859,White Mug,19,2025-05-09 14:00,77.14,51814,Germany,0.38,Bank Transfer,8.51,Apparel,In-store,Not Returned,DHL,Berlin,High,917.2192,908.7092,1465.66,Friday,May
837200,SKU_1408,Office Chair,47,2025-05-09 15:00,28.4,48461,United Kingdom,0.07,Bank Transfer,21.09,Stationery,Online,Not Returned,DHL,London,Medium,1262.454,1241.364,1334.8,Friday,May
845231,SKU_1944,Desk Lamp,26,2025-05-09 16:00,73.34,25279,Germany,0.36,Credit Card,15.98,Electronics,In-store,Not Returned,DHL,Amsterdam,Low,1236.3576,1220.3776,1906.84,Friday,May
954058,SKU_1703,White Mug,36,2025-05-09 18:00,44.71,57147,Netherlands,0.32,paypall,6.77,Apparel,Online,Not Returned,Royal Mail,Rome,Medium,1101.2708,1094.5008,1609.56,Friday,May
944236,SKU_1311,T-shirt,7,2025-05-09 19:00,18.25,46015,France,0.34,Credit Card,18.49,Electronics,Online,Returned,DHL,Berlin,High,102.805,84.315,127.75,Friday,May
541445,SKU_1390,USB Cable,32,2025-05-09 20:00,65.81,99263,France,0.23,Bank Transfer,6.25,Accessories,In-store,Not Returned,Royal Mail,Rome,High,1627.8084,1621.5584,2105.92,Friday,May
394512,SKU_1581,Notebook,23,2025-05-09 21:00,29.82,39530,United Kingdom,0.12,paypall,5.7,Furniture,Online,Not Returned,DHL,London,Medium,609.2568,603.5568,685.86,Friday,May
110944,SKU_1930,Desk Lamp,7,2025-05-09 22:00,89.67,26295,Belgium,0.21,paypall,7.61,Accessories,In-store,Not Returned,UPS,Rome,Medium,503.4851,495.8751,627.69,Friday,May
395060,SKU_1984,Wall Clock,16,2025-05-09 23:00,61.72,65027,Sweden,0.37,Credit Card,21.86,Stationery,In-store,Not Returned,UPS,Berlin,Medium,643.9976,622.1376,987.52,Friday,May
382961,SKU_1532,Backpack,5,2025-05-10 0:00,71.25,96951,United Kingdom,0.39,paypall,7.64,Accessories,Online,Not Returned,DHL,Paris,High,224.9525,217.3125,356.25,Saturday,May
363277,SKU_1558,Headphones,46,2025-05-10 1:00,79.23,69271,Sweden,0.25,Credit Card,20.95,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low,2754.385,2733.435,3644.58,Saturday,May
608257,SKU_1827,USB Cable,41,2025-05-10 2:00,25.54,96649,Norway,0.08,Bank Transfer,29,Accessories,Online,Returned,UPS,Amsterdam,Low,992.3688,963.3688,1047.14,Saturday,May
731891,SKU_1879,Desk Lamp,17,2025-05-10 3:00,35.59,46924,Belgium,0.33,Bank Transfer,28.45,Furniture,Online,Not Returned,FedEx,Berlin,Medium,433.8201,405.3701,605.03,Saturday,May
487626,SKU_1912,Wall Clock,6,2025-05-10 4:00,42.54,17699,Netherlands,0.31,paypall,11.19,Accessories,Online,Not Returned,DHL,Amsterdam,Low,187.3056,176.1156,255.24,Saturday,May
478945,SKU_1232,Notebook,25,2025-05-10 5:00,94.93,99548,Germany,0.03,Credit Card,5.74,Stationery,In-store,Not Returned,UPS,Amsterdam,High,2307.7925,2302.0525,2373.25,Saturday,May
259742,SKU_1089,Desk Lamp,32,2025-05-10 6:00,20.04,98498,Netherlands,0.37,Bank Transfer,22.72,Furniture,Online,Not Returned,DHL,Paris,Medium,426.7264,404.0064,641.28,Saturday,May
